12/01/2018 04:13,,,,,,,,,,,
Código NCM,Descrição NCM,Código do Atributo,Descrição do Atributo,Código da Especificação,Descrição da Especificação,Início de Vigência da Especificação,Fim de Vigência da Especificação,Número do Ato,Tipo do Ato,Ano do Ato,Órgão Emissor do Ato
30043999,Outros,AA,CAS/DCB,0099,001715-33-9/À base de succinato sódico de prednisolona,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0100,000058-22-0/À base de testosterona,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0101,005949-44-0/À base de undecilato de testosterona,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0102,057524-89-7/À base de valerato de hidrocortisona,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0103,000051-43-4/À base de epinefrina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0104,000060-18-4/À base de tirosina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0105,000051-42-3/À base de bitartarato de epinefrina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0106,069815-49-2/À base de bitartarato de norepinefrina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0107,005579-16-8/À base de borato de epinefrina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0108,000055-31-2/À base de cloridrato de epinefrina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0109,000329-56-6/À base de cloridrato de norepinefrina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0110,000051-41-2/À base de norepinefrina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0111,000055-06-1/À base de liotironina sódica,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0112,000051-48-9/À base de levotiroxina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0113,000745-65-3/À base de alprostadil,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0114,000363-24-6/À base de dinoprostona,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0115,099294-94-7/À base de acetato de teriparatida,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0116,000113-79-1/À base de argipressina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0117,037025-55-1/À base de carbetocina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0118,120287-85-6/À base de cetrorrelix,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0119,051952-41-1/À base de cloridrato de gonadorrelina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0120,082034-46-6/À base de etabonato de loteprednol,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0121,000056-59-7/À base de felipressina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0122,124904-93-4/À base de ganirrelix,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0123,009007-92-5/À base de glucagon,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0124,000050-57-7/À base de lipressina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0125,129260-79-3/À base de loteprednol,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0126,000514-61-4/À base de normetandrona,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0127,052232-67-4/À base de teriparatida,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0128,009034-50-8/À base de vasopressina,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0129,145672-81-7/À base de acetato de cetrorrelix,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0130,129311-55-3/À base de acetato de ganirrelix,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,0131,127984-74-1/À base de acetato de lanreotida,01/07/2012,-,001268,IN,2012,SRF
30043999,Outros,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
30044010,VIMBLASTINA; VINCRISTINA; DERIVADOS DESTES PRODUTOS,AA,CAS/DCB,0002,002068-78-2/À base de sulfato de vincristina,01/07/2012,-,001268,IN,2012,SRF
30044010,VIMBLASTINA; VINCRISTINA; DERIVADOS DESTES PRODUTOS,AA,CAS/DCB,0003,000865-21-4/À base de vimblastina,01/07/2012,-,001268,IN,2012,SRF
30044010,VIMBLASTINA; VINCRISTINA; DERIVADOS DESTES PRODUTOS,AA,CAS/DCB,0004,000057-22-7/À base de vincristina,01/07/2012,-,001268,IN,2012,SRF
30044010,VIMBLASTINA; VINCRISTINA; DERIVADOS DESTES PRODUTOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
30044020,"MED.CONT.PILOCARP., NIT.CLORID. DOSES, RET.",AA,CAS/DCB,0002,000148-72-1/À base de nitrato de pilocarpina,01/07/2012,-,001268,IN,2012,SRF
30044020,"MED.CONT.PILOCARP., NIT.CLORID. DOSES, RET.",AA,CAS/DCB,0003,000092-13-7/À base de pilocarpina,01/07/2012,-,001268,IN,2012,SRF
30044040,"MED.CONT.CODEINA/SEUS SAIS, DOSES, RETALHO",AA,CAS/DCB,0002,000052-28-8/À base de fosfato de codeína,01/07/2012,-,001268,IN,2012,SRF
30044040,"MED.CONT.CODEINA/SEUS SAIS, DOSES, RETALHO",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0002,053152-21-9/À base de cloridrato de buprenorfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0003,006746-59-4/À base de cloridrato de etilmorfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0004,034195-34-1/À base de bitartarato de hidrocodona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0005,000071-68-1/À base de cloridrato de hidromorfona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0006,000057-27-2/À base de morfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0007,000052-26-6/À base de cloridrato de morfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0008,000064-31-3/À base de sulfato de morfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0009,000124-90-3/À base de cloridrato de oxicodona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0010,000076-42-6/À base de oxicodona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0011,001041-90-3/À base de bromidrato de nalorfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0012,023277-43-2/À base de cloridrato de nalbufina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0013,000057-29-4/À base de cloridrato de nalorfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0014,000357-08-4/À base de cloridrato de naloxona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0015,016676-29-2/À base de cloridrato de naltrexona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0016,000061-25-6/À base de cloridrato de papaverina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0017,020594-83-6/À base de nalbufina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0018,000062-67-9/À base de nalorfina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0019,000465-65-6/À base de naloxona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0020,016590-41-3/À base de naltrexona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0021,000132-40-1/À base de nitrito de papaverina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0022,000128-62-1/À base de noscapina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0023,000058-74-2/À base de papaverina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0024,058786-99-5/À base de tartarato de butorfanol,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0025,043200-80-2/À base de zopiclona,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0026,000549-56-4/À base de bissulfonato de quinina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0027,000130-89-2/À base de cloridrato de quinina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0028,000060-93-5/À base de dicloridrato de quinina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0029,000130-95-0/À base de quinina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0030,000804-63-7/À base de sulfato de quinina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0031,000056-54-2/À base de quinidina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0032,000050-54-4/À base de sulfato de quinidina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0033,000069-22-7/À base de citrato de cafeína,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0034,000050-98-6/À base de cloridrato de efedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0035,000090-81-3/À base de efedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0036,000134-72-5/À base de sulfato de efedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0037,000345-78-8/À base de cloridrato de pseudoefedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0038,000090-82-4/À base de pseudoefedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0039,007460-12-0/À base de sulfato de pseudoefedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0040,005591-29-7/À base de cloridrato de etafedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0041,007681-79-0/À base de etafedrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0042,000058-55-9/À base de teofilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0043,000317-34-0/À base de aminofilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0044,005634-34-4/À base de ambufilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0045,002016-63-9/À base de bamifilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0046,020684-06-4/À base de cloridrato de bamifilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0047,013055-82-8/À base de cloridrato de reproterol,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0048,000523-87-5/À base de dimenidrinato,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0049,069975-86-6/À base de doxofilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0050,000519-37-9/À base de etofilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0051,008000-10-0/À base de glicinato sódico de teofilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0052,010226-54-7/À base de lomifilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0053,006493-05-6/À base de pentoxifilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0054,000603-00-9/À base de proxifilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0055,037287-41-5/À base de salicilato cálcico de teofilina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0056,000060-79-7/À base de ergometrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0057,000129-51-1/À base de maleato de ergometrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0058,000129-50-0/À base de tartarato de ergometrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0059,006045-58-5/À base de cloridrato de ergotamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0060,000113-15-5/À base de ergotamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0061,000379-79-3/À base de tartarato de ergotamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0062,057432-61-8/À base de maleato de metilergometrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0063,000113-42-8/À base de metilergometrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0064,006209-37-6/À base de tartarato de metilergometrina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0065,006190-39-2/À base de mesilato de diidroergotamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0066,000511-12-6/À base de diidroergotamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0067,033425-87-5/À base de tartarato de diidroergotamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0068,014271-04-6/À base de mesilato de diidroergocornina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0069,020315-46-2/À base de betaergocriptina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0070,000511-09-1/À base de ergocriptina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0071,000511-08-0/À base de ergocristina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0072,017479-19-5/À base de diidroergocristina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0073,081409-90-7/À base de cabergolina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0074,066104-23-2/À base de mesilato de pergolida,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0075,027848-84-6/À base de nicergolina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0076,066104-22-1/À base de pergolida,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0077,000149-64-4/À base de butilbrometo de escopolamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0078,000114-49-8/À base de bromidrato de escopolamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0079,000051-34-3/À base de escopolamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0080,000155-41-9/À base de metilbrometo de escopolamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0081,000602-41-5/À base de tiocolchicosídeo,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0082,000051-55-8/À base de atropina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0083,002086-83-1/À base de berberina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0084,033402-03-8/À base de bitartarato de metaraminol,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0085,022254-24-6/À base de brometo de ipratrópio(brometo de tropano),01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0086,139404-48-1/À base de brometo de tiotrópio,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0087,001953-04-4/À base de bromidrato de galantamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0088,000306-03-6/À base de bromidrato de hiosciamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0089,000051-56-9/À base de bromidrato de homatropina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0090,000404-86-4/À base de capsaicina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0091,015180-03-7/À base de cloreto de alcurônio,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0092,000065-19-0/À base de cloridrato de ioimbina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0093,100286-90-6/À base de cloridrato de irinotecana,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0094,005967-52-2/À base de cloridrato de metaraminol,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0095,016994-56-2/À base de cloridrato de reserpina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0096,000064-86-8/À base de colchicina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0097,000090-39-1/À base de esparteína,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0098,000357-70-0/À base de galantamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0099,000101-31-5/À base de hiosciamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0100,000087-00-3/À base de homatropina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0101,097682-44-5/À base de irinotecana,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0102,000054-49-9/À base de metaraminol,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0103,000080-49-9/À base de metilbrometo de homatropina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0104,000052-88-0/À base de metonitrato de atropina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0105,000050-55-5/À base de reserpina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0106,000057-64-7/À base de salicilato de fisostigmina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0107,000055-48-1/À base de sulfato de atropina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0108,000316-41-6/À base de sulfato de berberina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0109,000299-39-8/À base de sulfato de esparteína,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0110,006835-16-1/À base de sulfato de hiosciamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0111,059917-39-4/À base de sulfato de vindesina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0112,042971-09-5/À base de vimpocetina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0113,001617-90-9/À base de vincamina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0114,053643-48-4/À base de vindesina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0115,071486-22-1/À base de vinorelbina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0116,064228-79-1/À base de atracúrio,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0117,125317-39-7/À base de tartarato de vinorelbina,01/07/2012,-,001268,IN,2012,SRF
30044090,"MED. C/ALC.,DER. S/HORMONIOS, DOSES,RETALHO",AA,CAS/DCB,0118,000146-48-5/À base de ioimbina,01/07/2012,-,001268,IN,2012,SRF
